*******************MIL CNN*********************
Size of training dataset 1776
Size of Validation dataset 445
Size of testing dataset 585
No. of Epochs: 800
 Batch size: 1
 Learning_rate : 0.01
 Patch size 512*512
 Step 1776
Epoch	BatchTime	AverageBatchTime	Loss	AverageLoss	Accuracy	AverageAccuracy
[1][1215/1776]	1.596970	 2.322851	1.388360977	1.394873807	0.000000000	0.486842105	
[1][1216/1776]	0.764390	 2.321570	1.384463668	1.394865253	1.000000000	0.487263763	
[1][1217/1776]	3.438948	 2.322488	1.382843137	1.394855383	1.000000000	0.487684729	
[1][1218/1776]	0.786438	 2.321228	1.384491563	1.394846881	1.000000000	0.488105004	
[1][1219/1776]	1.251610	 2.320351	1.383791566	1.394837819	1.000000000	0.488524590	
[1][1220/1776]	3.792076	 2.321556	1.383772850	1.394828757	1.000000000	0.488943489	
[1][1221/1776]	1.167459	 2.320612	1.387962103	1.394823138	0.000000000	0.488543372	
[1][1222/1776]	4.017490	 2.321999	1.385637045	1.394815627	1.000000000	0.488961570	
[1][1223/1776]	1.145508	 2.321038	1.384442210	1.394807152	1.000000000	0.489379085	
[1][1224/1776]	3.444319	 2.321955	1.387348175	1.394801063	0.000000000	0.488979592	
[1][1225/1776]	5.488882	 2.324538	1.386289001	1.394794120	0.000000000	0.488580750	
[1][1226/1776]	2.169560	 2.324412	1.386096478	1.394787031	0.000000000	0.488182559	
[1][1227/1776]	1.041988	 2.323368	1.386467934	1.394780257	0.000000000	0.487785016	
[1][1228/1776]	2.494320	 2.323507	1.383410454	1.394771006	1.000000000	0.488201790	
[1][1229/1776]	2.962322	 2.324026	1.387175560	1.394764830	0.000000000	0.487804878	
[1][1230/1776]	1.730965	 2.323544	1.383193493	1.394755430	0.000000000	0.487408611	
[1][1231/1776]	1.126080	 2.322572	1.386594772	1.394748807	0.000000000	0.487012987	
[1][1232/1776]	4.094668	 2.324010	1.387260914	1.394742734	0.000000000	0.486618005	
[1][1233/1776]	3.472447	 2.324940	1.389100552	1.394738161	0.000000000	0.486223663	
[1][1234/1776]	2.601756	 2.325164	1.387309074	1.394732146	0.000000000	0.485829960	
[1][1235/1776]	2.650790	 2.325428	1.384931564	1.394724217	1.000000000	0.486245955	
[1][1236/1776]	6.804264	 2.329049	1.385146022	1.394716474	1.000000000	0.486661277	
[1][1237/1776]	3.772285	 2.330214	1.386167407	1.394709568	0.000000000	0.486268174	
[1][1238/1776]	3.577702	 2.331221	1.387541413	1.394703783	0.000000000	0.485875706	
[1][1239/1776]	2.047002	 2.330992	1.386646986	1.394697285	0.000000000	0.485483871	
[1][1240/1776]	4.071846	 2.332395	1.385058284	1.394689518	1.000000000	0.485898469	
[1][1241/1776]	2.072767	 2.332186	1.386652589	1.394683047	0.000000000	0.485507246	
[1][1242/1776]	2.615026	 2.332413	1.384031653	1.394674478	1.000000000	0.485921158	
[1][1243/1776]	2.377159	 2.332449	1.387895465	1.394669029	0.000000000	0.485530547	
[1][1244/1776]	1.337427	 2.331650	1.386529922	1.394662491	0.000000000	0.485140562	
[1][1245/1776]	3.914172	 2.332920	1.385535240	1.394655166	1.000000000	0.485553772	
[1][1246/1776]	3.114319	 2.333547	1.385389328	1.394647735	1.000000000	0.485966319	
[1][1247/1776]	3.753595	 2.334685	1.385869265	1.394640701	0.000000000	0.485576923	
[1][1248/1776]	1.550037	 2.334056	1.387161970	1.394634714	0.000000000	0.485188151	
[1][1249/1776]	5.649588	 2.336709	1.388080597	1.394629470	0.000000000	0.484800000	
[1][1250/1776]	5.609974	 2.339325	1.386159658	1.394622700	1.000000000	0.485211831	
[1][1251/1776]	3.400607	 2.340173	1.386206150	1.394615977	1.000000000	0.485623003	
[1][1252/1776]	1.632924	 2.339609	1.385540962	1.394608735	1.000000000	0.486033520	
[1][1253/1776]	4.295363	 2.341168	1.386296272	1.394602106	0.000000000	0.485645933	
[1][1254/1776]	1.839578	 2.340769	1.387567759	1.394596501	0.000000000	0.485258964	
[1][1255/1776]	1.272779	 2.339918	1.387456894	1.394590817	0.000000000	0.484872611	
[1][1256/1776]	3.624352	 2.340940	1.386559725	1.394584427	1.000000000	0.485282418	
[1][1257/1776]	2.413162	 2.340997	1.386173248	1.394577741	0.000000000	0.484896661	
[1][1258/1776]	1.507164	 2.340335	1.388206840	1.394572681	0.000000000	0.484511517	
[1][1259/1776]	1.169316	 2.339406	1.386998296	1.394566670	0.000000000	0.484126984	
[1][1260/1776]	3.488243	 2.340317	1.387165070	1.394560800	0.000000000	0.483743061	
[1][1261/1776]	3.196269	 2.340995	1.386407852	1.394554340	0.000000000	0.483359746	
[1][1262/1776]	2.714182	 2.341291	1.393919468	1.394553837	0.000000000	0.482977039	
[1][1263/1776]	1.635912	 2.340733	1.386291265	1.394547300	0.000000000	0.482594937	
[1][1264/1776]	4.380819	 2.342345	1.385915637	1.394540477	0.000000000	0.482213439	
[1][1265/1776]	4.249176	 2.343851	1.386334896	1.394533995	0.000000000	0.481832543	
[1][1266/1776]	2.452436	 2.343937	1.384276748	1.394525899	1.000000000	0.482241515	
[1][1267/1776]	1.981362	 2.343651	1.386172295	1.394519311	1.000000000	0.482649842	
[1][1268/1776]	4.824338	 2.345606	1.386890888	1.394513300	0.000000000	0.482269504	
[1][1269/1776]	2.270933	 2.345547	1.387457371	1.394507744	0.000000000	0.481889764	
[1][1270/1776]	1.309092	 2.344732	1.383769751	1.394499296	1.000000000	0.482297404	
[1][1271/1776]	4.466163	 2.346400	1.387694120	1.394493946	0.000000000	0.481918239	
[1][1272/1776]	3.821709	 2.347558	1.386434555	1.394487615	0.000000000	0.481539670	
[1][1273/1776]	1.405347	 2.346819	1.384579659	1.394479838	1.000000000	0.481946625	
[1][1274/1776]	3.250629	 2.347528	1.386446953	1.394473537	1.000000000	0.482352941	
[1][1275/1776]	3.405422	 2.348357	1.388310909	1.394468708	0.000000000	0.481974922	
[1][1276/1776]	2.798020	 2.348709	1.386467218	1.394462442	0.000000000	0.481597494	
[1][1277/1776]	3.917839	 2.349937	1.385074496	1.394455096	1.000000000	0.482003130	
[1][1278/1776]	2.655553	 2.350176	1.387182713	1.394449410	0.000000000	0.481626271	
[1][1279/1776]	3.971264	 2.351442	1.383552909	1.394440897	1.000000000	0.482031250	
[1][1280/1776]	1.238337	 2.350573	1.385523438	1.394433936	1.000000000	0.482435597	
[1][1281/1776]	2.637836	 2.350797	1.386484385	1.394427735	0.000000000	0.482059282	
[1][1282/1776]	1.246862	 2.349937	1.385933876	1.394421115	1.000000000	0.482462977	
[1][1283/1776]	1.606631	 2.349358	1.386251807	1.394414752	1.000000000	0.482866044	
[1][1284/1776]	0.974680	 2.348288	1.385512114	1.394407824	1.000000000	0.483268482	
[1][1285/1776]	6.367741	 2.351414	1.387368679	1.394402351	1.000000000	0.483670295	
[1][1286/1776]	3.938871	 2.352647	1.385665178	1.394395562	0.000000000	0.483294483	
[1][1287/1776]	1.561965	 2.352033	1.381147861	1.394385276	1.000000000	0.483695652	
[1][1288/1776]	4.668624	 2.353831	1.386496067	1.394379156	0.000000000	0.483320403	
[1][1289/1776]	1.105063	 2.352863	1.382730126	1.394370126	1.000000000	0.483720930	
[1][1290/1776]	1.748710	 2.352395	1.385278463	1.394363083	1.000000000	0.484120837	
[1][1291/1776]	3.198614	 2.353050	1.387184978	1.394357527	0.000000000	0.483746130	
[1][1292/1776]	3.573347	 2.353993	1.382313848	1.394348213	1.000000000	0.484145398	
[1][1293/1776]	1.142936	 2.353057	1.385935903	1.394341712	1.000000000	0.484544049	
[1][1294/1776]	1.371975	 2.352300	1.385575175	1.394334942	1.000000000	0.484942085	
[1][1295/1776]	4.986521	 2.354332	1.386257052	1.394328709	1.000000000	0.485339506	
[1][1296/1776]	4.129124	 2.355701	1.385998845	1.394322287	0.000000000	0.484965305	
[1][1297/1776]	1.025913	 2.354676	1.389806986	1.394318808	0.000000000	0.484591680	
[1][1298/1776]	1.371518	 2.353919	1.387236357	1.394313356	0.000000000	0.484218630	
[1][1299/1776]	0.845828	 2.352759	1.388023257	1.394308518	0.000000000	0.483846154	
[1][1300/1776]	3.606107	 2.353723	1.384901762	1.394301287	1.000000000	0.484242890	
[1][1301/1776]	0.888350	 2.352597	1.385357261	1.394294418	1.000000000	0.484639017	
[1][1302/1776]	5.083320	 2.354693	1.388094425	1.394289659	0.000000000	0.484267076	
[1][1303/1776]	1.351537	 2.353924	1.387608290	1.394284536	0.000000000	0.483895706	
[1][1304/1776]	3.599271	 2.354878	1.386509657	1.394278578	1.000000000	0.484291188	
[1][1305/1776]	1.440004	 2.354177	1.375848413	1.394264466	1.000000000	0.484686064	
[1][1306/1776]	1.616524	 2.353613	1.385981441	1.394258129	1.000000000	0.485080337	
[1][1307/1776]	0.815370	 2.352437	1.385147452	1.394251163	1.000000000	0.485474006	
[1][1308/1776]	2.106642	 2.352249	1.421991706	1.394272355	0.000000000	0.485103132	
[1][1309/1776]	1.178565	 2.351353	1.387915850	1.394267503	0.000000000	0.484732824	
[1][1310/1776]	2.255931	 2.351281	1.384902239	1.394260360	1.000000000	0.485125858	
[1][1311/1776]	0.709065	 2.350029	1.386651754	1.394254560	1.000000000	0.485518293	
[1][1312/1776]	2.578924	 2.350203	1.385396361	1.394247814	1.000000000	0.485910129	
[1][1313/1776]	1.232293	 2.349352	1.387855768	1.394242949	0.000000000	0.485540335	
[1][1314/1776]	1.131449	 2.348426	1.430702686	1.394270675	0.000000000	0.485171103	
[1][1315/1776]	2.908689	 2.348852	1.387599945	1.394265606	0.000000000	0.484802432	
[1][1316/1776]	3.153422	 2.349463	1.383974314	1.394257792	1.000000000	0.485193622	
[1][1317/1776]	2.930552	 2.349904	1.388125658	1.394253139	0.000000000	0.484825493	
[1][1318/1776]	0.720672	 2.348669	1.385711670	1.394246664	1.000000000	0.485216073	
[1][1319/1776]	0.920916	 2.347587	1.386409760	1.394240727	0.000000000	0.484848485	
[1][1320/1776]	2.341741	 2.347582	1.385510206	1.394234118	1.000000000	0.485238456	
[1][1321/1776]	1.542788	 2.346974	1.386923552	1.394228588	0.000000000	0.484871407	
[1][1322/1776]	3.049928	 2.347505	1.384395361	1.394221155	1.000000000	0.485260771	
[1][1323/1776]	3.628394	 2.348472	1.386820197	1.394215565	0.000000000	0.484894260	
[1][1324/1776]	0.693539	 2.347223	1.386965156	1.394210093	0.000000000	0.484528302	
[1][1325/1776]	3.762817	 2.348291	1.386346579	1.394204163	0.000000000	0.484162896	
[1][1326/1776]	0.932837	 2.347224	1.384620905	1.394196941	1.000000000	0.484551620	
[1][1327/1776]	1.064103	 2.346258	1.387765646	1.394192099	0.000000000	0.484186747	
[1][1328/1776]	5.258695	 2.348450	1.386595488	1.394186383	0.000000000	0.483822423	
[1][1329/1776]	3.570283	 2.349368	1.388666153	1.394182232	0.000000000	0.483458647	
[1][1330/1776]	2.121670	 2.349197	1.384514213	1.394174968	1.000000000	0.483846732	
[1][1331/1776]	2.863894	 2.349584	1.387990236	1.394170325	0.000000000	0.483483483	
[1][1332/1776]	0.624544	 2.348290	1.384890437	1.394163363	1.000000000	0.483870968	
[1][1333/1776]	0.683069	 2.347041	1.384046435	1.394155779	1.000000000	0.484257871	
[1][1334/1776]	1.413447	 2.346342	1.386243343	1.394149853	1.000000000	0.484644195	
[1][1335/1776]	1.206347	 2.345489	1.389249086	1.394146184	0.000000000	0.484281437	
[1][1336/1776]	0.735387	 2.344284	1.383449674	1.394138184	1.000000000	0.484667165	
[1][1337/1776]	2.369373	 2.344303	1.387401819	1.394133149	0.000000000	0.484304933	
[1][1338/1776]	1.431770	 2.343622	1.385518789	1.394126716	1.000000000	0.484690067	
[1][1339/1776]	0.552227	 2.342285	1.386533737	1.394121049	0.000000000	0.484328358	
[1][1340/1776]	2.301534	 2.342254	1.387977362	1.394116468	0.000000000	0.483967189	
[1][1341/1776]	1.752176	 2.341815	1.387495995	1.394111535	0.000000000	0.483606557	
[1][1342/1776]	3.363875	 2.342576	1.386611700	1.394105950	0.000000000	0.483246463	
[1][1343/1776]	3.963593	 2.343782	1.389569283	1.394102575	0.000000000	0.482886905	
[1][1344/1776]	1.706037	 2.343308	1.388004065	1.394098041	0.000000000	0.482527881	
[1][1345/1776]	3.742976	 2.344348	1.385441065	1.394091609	1.000000000	0.482912333	
[1][1346/1776]	1.389588	 2.343639	1.388190031	1.394087228	0.000000000	0.482553823	
[1][1347/1776]	1.167310	 2.342766	1.387031555	1.394081994	1.000000000	0.482937685	
[1][1348/1776]	1.300763	 2.341994	1.387229919	1.394076914	0.000000000	0.482579689	
[1][1349/1776]	4.462713	 2.343565	1.384547353	1.394069855	1.000000000	0.482962963	
[1][1350/1776]	2.054219	 2.343350	1.385137677	1.394063244	1.000000000	0.483345670	
[1][1351/1776]	3.872949	 2.344482	1.386718988	1.394057812	0.000000000	0.482988166	
[1][1352/1776]	1.814461	 2.344090	1.386158943	1.394051974	1.000000000	0.483370288	
[1][1353/1776]	1.667214	 2.343590	1.383419156	1.394044121	1.000000000	0.483751846	
[1][1354/1776]	1.911270	 2.343271	1.387619853	1.394039379	0.000000000	0.483394834	
[1][1355/1776]	4.026432	 2.344512	1.387380362	1.394034469	0.000000000	0.483038348	
[1][1356/1776]	1.757452	 2.344080	1.381198764	1.394025010	0.000000000	0.482682388	
[1][1357/1776]	5.326056	 2.346276	1.387672901	1.394020332	0.000000000	0.482326951	
[1][1358/1776]	1.328790	 2.345527	1.384753942	1.394013514	1.000000000	0.482707873	
[1][1359/1776]	2.661927	 2.345759	1.386180878	1.394007754	1.000000000	0.483088235	
[1][1360/1776]	5.101859	 2.347785	1.388570786	1.394003760	0.000000000	0.482733284	
[1][1361/1776]	0.760423	 2.346619	1.387890935	1.393999271	0.000000000	0.482378855	
[1][1362/1776]	2.271700	 2.346564	1.384946942	1.393992630	1.000000000	0.482758621	
[1][1363/1776]	0.850321	 2.345467	1.385764599	1.393986598	1.000000000	0.483137830	
[1][1364/1776]	4.227940	 2.346846	1.388153315	1.393982324	0.000000000	0.482783883	
[1][1365/1776]	2.890143	 2.347244	1.385953665	1.393976447	1.000000000	0.483162518	
[1][1366/1776]	3.719342	 2.348248	1.381812334	1.393967548	0.000000000	0.482809071	
[1][1367/1776]	1.162067	 2.347381	1.384817600	1.393960860	1.000000000	0.483187135	
[1][1368/1776]	4.084080	 2.348649	1.389502764	1.393957603	0.000000000	0.482834186	
[1][1369/1776]	3.062339	 2.349170	1.388252258	1.393953439	0.000000000	0.482481752	
[1][1370/1776]	6.667689	 2.352320	1.386701584	1.393948149	0.000000000	0.482129832	
[1][1371/1776]	3.469965	 2.353135	1.388026595	1.393943833	0.000000000	0.481778426	
[1][1372/1776]	3.871029	 2.354240	1.387014985	1.393938787	0.000000000	0.481427531	
[1][1373/1776]	4.540792	 2.355832	1.386649847	1.393933482	0.000000000	0.481077147	
[1][1374/1776]	3.553221	 2.356702	1.387255669	1.393928625	0.000000000	0.480727273	
[1][1375/1776]	3.145007	 2.357275	1.388035774	1.393924343	0.000000000	0.480377907	
[1][1376/1776]	1.819594	 2.356885	1.387033224	1.393919338	0.000000000	0.480029049	
[1][1377/1776]	2.040535	 2.356655	1.386384726	1.393913871	1.000000000	0.480406386	
[1][1378/1776]	1.976791	 2.356380	1.384796858	1.393907259	1.000000000	0.480783176	
[1][1379/1776]	1.401558	 2.355688	1.385970235	1.393901508	0.000000000	0.480434783	
[1][1380/1776]	3.768584	 2.356711	1.385270357	1.393895258	1.000000000	0.480811007	
[1][1381/1776]	4.453657	 2.358228	1.388173342	1.393891118	0.000000000	0.480463097	
[1][1382/1776]	0.609548	 2.356964	1.385930300	1.393885361	0.000000000	0.480115691	
[1][1383/1776]	2.153541	 2.356817	1.383479714	1.393877843	1.000000000	0.480491329	
[1][1384/1776]	4.289645	 2.358212	1.385263205	1.393871623	1.000000000	0.480866426	
[1][1385/1776]	3.525469	 2.359055	1.385504365	1.393865586	1.000000000	0.481240981	
[1][1386/1776]	0.867878	 2.357980	1.387741208	1.393861170	0.000000000	0.480894016	
[1][1387/1776]	6.268315	 2.360797	1.385429025	1.393855095	1.000000000	0.481268012	
[1][1388/1776]	1.774981	 2.360375	1.385260224	1.393848907	0.000000000	0.480921526	
[1][1389/1776]	3.906077	 2.361487	1.385685205	1.393843034	1.000000000	0.481294964	
[1][1390/1776]	4.016700	 2.362677	1.376291990	1.393830417	1.000000000	0.481667865	
[1][1391/1776]	4.168046	 2.363974	1.385542035	1.393824462	1.000000000	0.482040230	
[1][1392/1776]	2.173556	 2.363837	1.384826779	1.393818003	1.000000000	0.482412060	
[1][1393/1776]	3.883116	 2.364927	1.386827588	1.393812989	0.000000000	0.482065997	
[1][1394/1776]	1.229122	 2.364113	1.397801757	1.393815848	1.000000000	0.482437276	
[1][1395/1776]	6.086457	 2.366779	1.383216381	1.393808255	1.000000000	0.482808023	
[1][1396/1776]	2.277320	 2.366715	1.386341333	1.393802910	0.000000000	0.482462419	
[1][1397/1776]	3.768563	 2.367718	1.383942127	1.393795857	1.000000000	0.482832618	
[1][1398/1776]	2.222442	 2.367614	1.395146608	1.393796822	0.000000000	0.482487491	
[1][1399/1776]	1.760815	 2.367181	1.384268880	1.393790017	1.000000000	0.482857143	
[1][1400/1776]	1.958926	 2.366889	1.388455629	1.393786209	0.000000000	0.482512491	
[1][1401/1776]	2.156320	 2.366739	1.386081696	1.393780714	1.000000000	0.482881598	
[1][1402/1776]	5.085320	 2.368677	1.385372519	1.393774721	1.000000000	0.483250178	
[1][1403/1776]	3.593863	 2.369550	1.387508512	1.393770258	0.000000000	0.482905983	
[1][1404/1776]	5.550586	 2.371814	1.387754917	1.393765976	0.000000000	0.482562278	
[1][1405/1776]	1.607812	 2.371270	1.384187698	1.393759164	1.000000000	0.482930299	
[1][1406/1776]	3.663404	 2.372189	1.386355400	1.393753902	0.000000000	0.482587065	
[1][1407/1776]	4.392916	 2.373624	1.384815693	1.393747553	1.000000000	0.482954545	
[1][1408/1776]	2.631523	 2.373807	1.384276032	1.393740831	0.000000000	0.482611781	
[1][1409/1776]	3.385358	 2.374524	1.389250159	1.393737646	0.000000000	0.482269504	
[1][1410/1776]	1.011419	 2.373558	1.386975288	1.393732854	0.000000000	0.481927711	
[1][1411/1776]	3.832498	 2.374591	1.386267662	1.393727567	1.000000000	0.482294618	
[1][1412/1776]	4.019042	 2.375755	1.386862874	1.393722709	0.000000000	0.481953291	
[1][1413/1776]	2.371809	 2.375752	1.385242939	1.393716712	1.000000000	0.482319661	
[1][1414/1776]	2.378008	 2.375754	1.410230398	1.393728382	1.000000000	0.482685512	
[1][1415/1776]	4.215154	 2.377053	1.387857676	1.393724236	0.000000000	0.482344633	
[1][1416/1776]	1.923586	 2.376733	1.385429502	1.393718382	1.000000000	0.482709951	
[1][1417/1776]	3.020289	 2.377187	1.384722829	1.393712039	1.000000000	0.483074753	
[1][1418/1776]	0.982653	 2.376204	1.389034271	1.393708742	0.000000000	0.482734320	
[1][1419/1776]	1.342839	 2.375476	1.385073423	1.393702661	1.000000000	0.483098592	
[1][1420/1776]	2.366786	 2.375470	1.385890484	1.393697163	0.000000000	0.482758621	
[1][1421/1776]	0.940638	 2.374461	1.387006879	1.393692458	0.000000000	0.482419128	
[1][1422/1776]	3.691199	 2.375387	1.387658834	1.393688218	0.000000000	0.482080112	
[1][1423/1776]	2.473633	 2.375456	1.383922100	1.393681360	1.000000000	0.482443820	
[1][1424/1776]	5.749840	 2.377824	1.387912869	1.393677312	0.000000000	0.482105263	
[1][1425/1776]	2.313027	 2.377778	1.386488676	1.393672271	0.000000000	0.481767181	
[1][1426/1776]	3.194335	 2.378350	1.386202097	1.393667036	1.000000000	0.482130343	
[1][1427/1776]	2.284342	 2.378285	1.384555101	1.393660655	1.000000000	0.482492997	
[1][1428/1776]	4.074248	 2.379471	1.386201859	1.393655435	1.000000000	0.482855143	
[1][1429/1776]	2.852193	 2.379802	1.384386659	1.393648954	1.000000000	0.483216783	
[1][1430/1776]	2.530690	 2.379907	1.384138584	1.393642308	1.000000000	0.483577918	
[1][1431/1776]	4.457917	 2.381358	1.387236595	1.393637835	0.000000000	0.483240223	
[1][1432/1776]	3.152441	 2.381897	1.385796189	1.393632362	1.000000000	0.483600837	
[1][1433/1776]	0.836834	 2.380819	1.383936763	1.393625601	1.000000000	0.483960948	
[1][1434/1776]	3.191668	 2.381384	1.385591626	1.393620003	1.000000000	0.484320557	
[1][1435/1776]	2.599000	 2.381536	1.384802938	1.393613863	1.000000000	0.484679666	
[1][1436/1776]	1.526607	 2.380941	1.385577559	1.393608270	0.000000000	0.484342380	
[1][1437/1776]	5.612996	 2.383188	1.386572361	1.393603377	0.000000000	0.484005563	
[1][1438/1776]	4.162120	 2.384425	1.388147593	1.393599586	0.000000000	0.483669215	
[1][1439/1776]	0.768324	 2.383302	1.388372540	1.393595956	0.000000000	0.483333333	
[1][1440/1776]	0.938713	 2.382300	1.386749268	1.393591205	0.000000000	0.482997918	
[1][1441/1776]	1.969502	 2.382014	1.386875391	1.393586547	0.000000000	0.482662968	
[1][1442/1776]	1.537846	 2.381429	1.389944553	1.393584023	0.000000000	0.482328482	
[1][1443/1776]	1.034606	 2.380496	1.386655331	1.393579225	0.000000000	0.481994460	
[1][1444/1776]	2.746748	 2.380749	1.387414813	1.393574959	0.000000000	0.481660900	
[1][1445/1776]	4.945762	 2.382523	1.384502172	1.393568685	1.000000000	0.482019364	
[1][1446/1776]	2.883308	 2.382869	1.385715365	1.393563257	1.000000000	0.482377332	
[1][1447/1776]	3.190400	 2.383427	1.384329915	1.393556881	1.000000000	0.482734807	
[1][1448/1776]	2.803207	 2.383717	1.380654931	1.393547977	1.000000000	0.483091787	
[1][1449/1776]	2.483371	 2.383785	1.386770248	1.393543302	0.000000000	0.482758621	
[1][1450/1776]	0.805380	 2.382698	1.385991573	1.393538098	1.000000000	0.483115093	
[1][1451/1776]	1.955383	 2.382403	1.387137890	1.393533690	0.000000000	0.482782369	
[1][1452/1776]	1.940588	 2.382099	1.387295485	1.393529397	0.000000000	0.482450103	
[1][1453/1776]	2.825928	 2.382404	1.385633588	1.393523966	1.000000000	0.482806052	
[1][1454/1776]	1.783802	 2.381993	1.386190414	1.393518926	1.000000000	0.483161512	
[1][1455/1776]	1.562879	 2.381430	1.382954121	1.393511670	1.000000000	0.483516484	
[1][1456/1776]	1.462940	 2.380800	1.388416052	1.393508173	0.000000000	0.483184626	
[1][1457/1776]	4.255142	 2.382086	1.388556957	1.393504777	0.000000000	0.482853224	
[1][1458/1776]	1.821697	 2.381702	1.385941505	1.393499593	1.000000000	0.483207676	
[1][1459/1776]	3.833151	 2.382696	1.386005640	1.393494460	1.000000000	0.483561644	
[1][1460/1776]	0.984794	 2.381739	1.389133692	1.393491475	0.000000000	0.483230664	
[1][1461/1776]	2.000577	 2.381478	1.386422873	1.393486640	0.000000000	0.482900137	
[1][1462/1776]	1.599183	 2.380943	1.388281226	1.393483082	0.000000000	0.482570062	
[1][1463/1776]	0.748152	 2.379828	1.380989432	1.393474549	1.000000000	0.482923497	
[1][1464/1776]	1.281296	 2.379078	1.390041709	1.393472205	0.000000000	0.482593857	
[1][1465/1776]	5.848230	 2.381445	1.386128902	1.393467196	0.000000000	0.482264666	
[1][1466/1776]	1.474148	 2.380826	1.386176109	1.393462226	1.000000000	0.482617587	
[1][1467/1776]	1.483514	 2.380215	1.385738015	1.393456964	1.000000000	0.482970027	
[1][1468/1776]	2.503287	 2.380299	1.385411739	1.393451488	1.000000000	0.483321988	
[1][1469/1776]	1.402692	 2.379634	1.386960268	1.393447072	0.000000000	0.482993197	
[1][1470/1776]	4.660435	 2.381184	1.385210514	1.393441473	1.000000000	0.483344663	
[1][1471/1776]	2.299995	 2.381129	1.384831786	1.393435624	1.000000000	0.483695652	
[1][1472/1776]	0.684129	 2.379977	1.383606195	1.393428951	1.000000000	0.484046164	
[1][1473/1776]	2.803926	 2.380265	1.386990786	1.393424583	0.000000000	0.483717775	
[1][1474/1776]	0.715255	 2.379136	1.388336539	1.393421133	0.000000000	0.483389831	
[1][1475/1776]	3.854810	 2.380136	1.382746220	1.393413901	1.000000000	0.483739837	
[1][1476/1776]	4.124773	 2.381317	1.386150122	1.393408983	1.000000000	0.484089370	
[1][1477/1776]	0.954995	 2.380352	1.386393070	1.393404236	0.000000000	0.483761840	
[1][1478/1776]	1.846647	 2.379991	1.385324955	1.393398773	1.000000000	0.484110886	
[1][1479/1776]	0.812980	 2.378932	1.388010025	1.393395132	0.000000000	0.483783784	
[1][1480/1776]	2.539114	 2.379040	1.384588957	1.393389186	1.000000000	0.484132343	
[1][1481/1776]	0.432272	 2.377727	1.389423251	1.393386510	0.000000000	0.483805668	
[1][1482/1776]	2.983278	 2.378135	1.386648297	1.393381967	0.000000000	0.483479434	
[1][1483/1776]	5.042341	 2.379930	1.386596918	1.393377394	0.000000000	0.483153639	
[1][1484/1776]	3.023244	 2.380363	1.386584759	1.393372820	0.000000000	0.482828283	
[1][1485/1776]	1.902484	 2.380042	1.384031415	1.393366534	1.000000000	0.483176312	
[1][1486/1776]	1.764107	 2.379628	1.387982607	1.393362913	0.000000000	0.482851379	
[1][1487/1776]	2.680375	 2.379830	1.387662888	1.393359083	0.000000000	0.482526882	
[1][1488/1776]	1.036711	 2.378928	1.383277297	1.393352312	1.000000000	0.482874412	
[1][1489/1776]	1.226961	 2.378155	1.384677649	1.393346490	1.000000000	0.483221477	
[1][1490/1776]	1.574865	 2.377616	1.387499332	1.393342568	0.000000000	0.482897384	
[1][1491/1776]	1.045485	 2.376723	1.388626337	1.393339407	0.000000000	0.482573727	
[1][1492/1776]	1.830316	 2.376357	1.384800911	1.393333688	1.000000000	0.482920295	
[1][1493/1776]	0.723360	 2.375251	1.388396382	1.393330384	0.000000000	0.482597055	
[1][1494/1776]	2.926181	 2.375619	1.397169828	1.393332952	0.000000000	0.482274247	
[1][1495/1776]	1.686827	 2.375159	1.387362361	1.393328961	0.000000000	0.481951872	
[1][1496/1776]	1.055104	 2.374277	1.384324193	1.393322945	1.000000000	0.482297929	
[1][1497/1776]	3.017681	 2.374706	1.386383295	1.393318313	0.000000000	0.481975968	
[1][1498/1776]	1.002045	 2.373791	1.386567116	1.393313809	0.000000000	0.481654436	
[1][1499/1776]	1.386676	 2.373133	1.380690455	1.393305393	1.000000000	0.482000000	
[1][1500/1776]	2.607935	 2.373289	1.385892034	1.393300455	1.000000000	0.482345103	
[1][1501/1776]	0.615819	 2.372119	1.387030244	1.393296280	0.000000000	0.482023968	
[1][1502/1776]	3.898385	 2.373134	1.384993792	1.393290756	1.000000000	0.482368596	
[1][1503/1776]	2.061650	 2.372927	1.382690310	1.393283708	1.000000000	0.482712766	
[1][1504/1776]	0.672605	 2.371798	1.385679483	1.393278655	1.000000000	0.483056478	
[1][1505/1776]	2.153137	 2.371652	1.384787202	1.393273017	1.000000000	0.483399734	
[1][1506/1776]	1.177001	 2.370860	1.385325313	1.393267743	1.000000000	0.483742535	
[1][1507/1776]	2.993980	 2.371273	1.384871006	1.393262175	1.000000000	0.484084881	
[1][1508/1776]	1.200388	 2.370497	1.394114017	1.393262739	0.000000000	0.483764082	
[1][1509/1776]	2.718250	 2.370727	1.386503696	1.393258263	0.000000000	0.483443709	
[1][1510/1776]	3.327339	 2.371360	1.384560347	1.393252507	1.000000000	0.483785572	
[1][1511/1776]	3.173064	 2.371891	1.387633562	1.393248791	0.000000000	0.483465608	
[1][1512/1776]	2.494660	 2.371972	1.387565851	1.393245034	0.000000000	0.483146067	
[1][1513/1776]	6.282980	 2.374555	1.385917783	1.393240195	1.000000000	0.483487450	
[1][1514/1776]	2.560882	 2.374678	1.386918902	1.393236022	1.000000000	0.483828383	
[1][1515/1776]	3.999428	 2.375750	1.384679198	1.393230378	1.000000000	0.484168865	
